2025-02-24 02:58:40,924 - INFO - Using device: cuda
2025-02-24 04:08:40,438 - INFO - cuda | Epoch : 360 | score : 852.400000 | loss : 541.52 | stage : 1 | time spent: 130.570425
2025-02-24 04:11:51,588 - INFO - cuda | Epoch : 370 | score : 860.800000 | loss : 799.39 | stage : 1 | time spent: 191.150018
2025-02-24 04:13:36,705 - INFO - cuda | Epoch : 380 | score : 893.200000 | loss : 435.74 | stage : 1 | time spent: 105.121143
2025-02-24 04:17:20,161 - INFO - cuda | Epoch : 390 | score : 1058.600000 | loss : 915.58 | stage : 1 | time spent: 223.450682
2025-02-24 04:19:10,618 - INFO - cuda | Epoch : 400 | score : 644.200000 | loss : 403.93 | stage : 1 | time spent: 110.457323
2025-02-24 04:20:14,784 - INFO - cuda | Epoch : 410 | score : 772.500000 | loss : 219.13 | stage : 1 | time spent: 64.165986
2025-02-24 04:22:24,453 - INFO - cuda | Epoch : 420 | score : 869.400000 | loss : 446.09 | stage : 1 | time spent: 129.670127
2025-02-24 04:24:10,683 - INFO - cuda | Epoch : 430 | score : 902.700000 | loss : 378.97 | stage : 1 | time spent: 106.228291
2025-02-24 04:25:31,443 - INFO - cuda | Epoch : 440 | score : 753.400000 | loss : 287.59 | stage : 1 | time spent: 80.761180
2025-02-24 04:27:56,123 - INFO - cuda | Epoch : 450 | score : 1032.300000 | loss : 509.49 | stage : 1 | time spent: 144.679521
2025-02-24 04:30:26,408 - INFO - cuda | Epoch : 460 | score : 1010.800000 | loss : 501.56 | stage : 1 | time spent: 150.285409
2025-02-24 04:33:25,426 - INFO - cuda | Epoch : 470 | score : 1055.200000 | loss : 625.89 | stage : 1 | time spent: 179.016991
2025-02-24 04:37:44,634 - INFO - cuda | Epoch : 480 | score : 1085.000000 | loss : 923.28 | stage : 1 | time spent: 259.209610
2025-02-24 04:40:03,135 - INFO - cuda | Epoch : 490 | score : 982.300000 | loss : 485.66 | stage : 1 | time spent: 138.499758
2025-02-24 04:42:28,504 - INFO - cuda | Epoch : 500 | score : 974.400000 | loss : 438.47 | stage : 1 | time spent: 145.369377
2025-02-24 04:44:48,643 - INFO - cuda | Epoch : 510 | score : 952.200000 | loss : 432.44 | stage : 1 | time spent: 140.143376
2025-02-24 04:48:22,097 - INFO - cuda | Epoch : 520 | score : 1011.500000 | loss : 398.52 | stage : 1 | time spent: 213.454944
2025-02-24 04:51:00,809 - INFO - cuda | Epoch : 530 | score : 855.400000 | loss : 338.41 | stage : 1 | time spent: 158.708744
2025-02-24 04:54:10,151 - INFO - cuda | Epoch : 540 | score : 1200.000000 | loss : 378.44 | stage : 1 | time spent: 189.339171
2025-02-24 04:56:34,427 - INFO - cuda | Epoch : 550 | score : 966.500000 | loss : 310.99 | stage : 1 | time spent: 144.292519
2025-02-24 05:01:12,158 - INFO - cuda | Epoch : 560 | score : 1131.100000 | loss : 634.20 | stage : 1 | time spent: 277.730376
2025-02-24 05:06:53,451 - INFO - cuda | Epoch : 570 | score : 987.300000 | loss : 846.35 | stage : 1 | time spent: 341.280134
2025-02-24 05:08:45,796 - INFO - cuda | Epoch : 580 | score : 1015.800000 | loss : 312.00 | stage : 1 | time spent: 112.342206
2025-02-24 05:11:13,597 - INFO - cuda | Epoch : 590 | score : 967.100000 | loss : 627.34 | stage : 1 | time spent: 147.801824
2025-02-24 05:14:02,880 - INFO - cuda | Epoch : 600 | score : 983.200000 | loss : 802.37 | stage : 1 | time spent: 169.282192
2025-02-24 05:17:01,178 - INFO - cuda | Epoch : 610 | score : 1093.500000 | loss : 822.25 | stage : 1 | time spent: 178.299415
2025-02-24 05:18:52,504 - INFO - cuda | Epoch : 620 | score : 1028.600000 | loss : 518.17 | stage : 1 | time spent: 111.327024
2025-02-24 05:22:15,871 - INFO - cuda | Epoch : 630 | score : 916.500000 | loss : 956.61 | stage : 1 | time spent: 203.366059
2025-02-24 05:23:27,199 - INFO - cuda | Epoch : 640 | score : 625.400000 | loss : 297.88 | stage : 1 | time spent: 71.327489
2025-02-24 05:26:52,181 - INFO - cuda | Epoch : 650 | score : 1198.500000 | loss : 667.32 | stage : 1 | time spent: 204.983787
2025-02-24 05:28:51,474 - INFO - cuda | Epoch : 660 | score : 786.900000 | loss : 459.79 | stage : 1 | time spent: 119.290510
2025-02-24 05:30:23,923 - INFO - cuda | Epoch : 670 | score : 891.300000 | loss : 478.44 | stage : 1 | time spent: 92.450189
2025-02-24 05:33:02,187 - INFO - cuda | Epoch : 680 | score : 682.400000 | loss : 787.78 | stage : 1 | time spent: 158.263195
2025-02-24 05:33:52,733 - INFO - cuda | Epoch : 690 | score : 618.700000 | loss : 266.90 | stage : 1 | time spent: 50.545872
2025-02-24 05:35:32,935 - INFO - cuda | Epoch : 700 | score : 831.600000 | loss : 365.78 | stage : 1 | time spent: 100.203200
2025-02-24 05:38:17,096 - INFO - cuda | Epoch : 710 | score : 1154.900000 | loss : 595.21 | stage : 1 | time spent: 164.164105
2025-02-24 05:42:12,726 - INFO - cuda | Epoch : 720 | score : 867.300000 | loss : 848.86 | stage : 1 | time spent: 235.624561
2025-02-24 05:44:45,150 - INFO - cuda | Epoch : 730 | score : 806.200000 | loss : 523.44 | stage : 1 | time spent: 152.428083
2025-02-24 05:48:21,169 - INFO - cuda | Epoch : 740 | score : 908.500000 | loss : 745.51 | stage : 1 | time spent: 216.018265
2025-02-24 05:52:33,017 - INFO - cuda | Epoch : 750 | score : 1015.200000 | loss : 916.20 | stage : 1 | time spent: 251.844554
2025-02-24 05:55:13,549 - INFO - cuda | Epoch : 760 | score : 888.100000 | loss : 861.76 | stage : 1 | time spent: 160.532691
2025-02-24 05:57:07,112 - INFO - cuda | Epoch : 770 | score : 1058.600000 | loss : 618.46 | stage : 1 | time spent: 113.562565
2025-02-24 05:59:25,020 - INFO - cuda | Epoch : 780 | score : 1026.300000 | loss : 748.14 | stage : 1 | time spent: 137.907659
2025-02-24 06:01:11,485 - INFO - cuda | Epoch : 790 | score : 906.600000 | loss : 589.54 | stage : 1 | time spent: 106.464944
2025-02-24 06:03:38,030 - INFO - cuda | Epoch : 800 | score : 882.400000 | loss : 784.50 | stage : 1 | time spent: 146.547189
2025-02-24 06:06:28,887 - INFO - cuda | Epoch : 810 | score : 778.200000 | loss : 941.85 | stage : 1 | time spent: 170.857176
2025-02-24 06:08:05,045 - INFO - cuda | Epoch : 820 | score : 1215.800000 | loss : 553.51 | stage : 1 | time spent: 96.155133
2025-02-24 06:12:12,801 - INFO - cuda | Epoch : 830 | score : 1197.000000 | loss : 1063.62 | stage : 1 | time spent: 247.759194
2025-02-24 06:18:42,364 - INFO - cuda | Epoch : 840 | score : 1022.600000 | loss : 1560.04 | stage : 1 | time spent: 389.566797
2025-02-24 06:22:26,579 - INFO - cuda | Epoch : 850 | score : 839.700000 | loss : 827.78 | stage : 1 | time spent: 224.210141
2025-02-24 06:23:51,680 - INFO - cuda | Epoch : 860 | score : 898.100000 | loss : 353.82 | stage : 1 | time spent: 85.102838
2025-02-24 06:28:17,645 - INFO - cuda | Epoch : 870 | score : 794.400000 | loss : 1028.28 | stage : 1 | time spent: 265.965529
2025-02-24 06:35:33,807 - INFO - cuda | Epoch : 880 | score : 1090.200000 | loss : 1787.56 | stage : 1 | time spent: 436.160774
2025-02-24 06:37:47,292 - INFO - cuda | Epoch : 890 | score : 1066.500000 | loss : 544.46 | stage : 1 | time spent: 133.487429
2025-02-24 06:43:55,652 - INFO - cuda | Epoch : 900 | score : 974.600000 | loss : 1539.67 | stage : 1 | time spent: 368.356445
2025-02-24 06:51:54,779 - INFO - cuda | Epoch : 910 | score : 985.000000 | loss : 2203.13 | stage : 1 | time spent: 479.128289
2025-02-24 06:56:56,876 - INFO - cuda | Epoch : 920 | score : 741.600000 | loss : 1387.70 | stage : 1 | time spent: 302.099445
2025-02-24 07:01:19,928 - INFO - cuda | Epoch : 930 | score : 969.800000 | loss : 1198.45 | stage : 1 | time spent: 263.050384
2025-02-24 07:05:27,979 - INFO - cuda | Epoch : 940 | score : 1004.200000 | loss : 1091.80 | stage : 1 | time spent: 248.063049
2025-02-24 07:10:34,195 - INFO - cuda | Epoch : 950 | score : 861.400000 | loss : 1160.58 | stage : 1 | time spent: 306.203802
2025-02-24 07:16:50,945 - INFO - cuda | Epoch : 960 | score : 1015.700000 | loss : 1372.79 | stage : 1 | time spent: 376.751594
2025-02-24 07:20:57,325 - INFO - cuda | Epoch : 970 | score : 816.900000 | loss : 854.77 | stage : 1 | time spent: 246.377351
2025-02-24 07:26:01,359 - INFO - cuda | Epoch : 980 | score : 881.100000 | loss : 997.62 | stage : 1 | time spent: 304.033013
2025-02-24 07:28:04,288 - INFO - cuda | Epoch : 990 | score : 908.600000 | loss : 378.39 | stage : 1 | time spent: 122.927712
2025-02-24 07:31:28,824 - INFO - cuda | Epoch : 1000 | score : 892.000000 | loss : 667.07 | stage : 1 | time spent: 204.541139
2025-02-24 07:35:47,607 - INFO - cuda | Epoch : 1010 | score : 1179.700000 | loss : 833.52 | stage : 1 | time spent: 258.780242
2025-02-24 07:39:01,276 - INFO - cuda | Epoch : 1020 | score : 805.200000 | loss : 580.52 | stage : 1 | time spent: 193.669488
2025-02-24 07:41:00,158 - INFO - cuda | Epoch : 1030 | score : 1028.600000 | loss : 336.08 | stage : 1 | time spent: 118.880939
2025-02-24 07:48:16,952 - INFO - cuda | Epoch : 1040 | score : 901.800000 | loss : 1391.94 | stage : 1 | time spent: 436.792887
2025-02-24 07:49:58,604 - INFO - cuda | Epoch : 1050 | score : 1102.400000 | loss : 428.64 | stage : 1 | time spent: 101.652556
2025-02-24 07:51:36,120 - INFO - cuda | Epoch : 1060 | score : 1159.200000 | loss : 436.40 | stage : 1 | time spent: 97.514746
2025-02-24 07:55:24,059 - INFO - cuda | Epoch : 1070 | score : 1034.600000 | loss : 933.11 | stage : 1 | time spent: 227.940718
2025-02-24 07:57:05,324 - INFO - cuda | Epoch : 1080 | score : 1176.100000 | loss : 372.42 | stage : 1 | time spent: 101.266564
2025-02-24 07:58:32,067 - INFO - cuda | Epoch : 1090 | score : 1077.300000 | loss : 316.50 | stage : 1 | time spent: 86.740069
2025-02-24 08:02:55,609 - INFO - cuda | Epoch : 1100 | score : 1131.700000 | loss : 925.53 | stage : 1 | time spent: 263.542993
2025-02-24 08:04:18,368 - INFO - cuda | Epoch : 1110 | score : 996.100000 | loss : 321.61 | stage : 1 | time spent: 82.761054
2025-02-24 08:05:10,793 - INFO - cuda | Epoch : 1120 | score : 793.700000 | loss : 210.24 | stage : 1 | time spent: 52.427506
2025-02-24 08:08:39,741 - INFO - cuda | Epoch : 1130 | score : 1147.300000 | loss : 803.09 | stage : 1 | time spent: 208.944051
2025-02-24 08:09:43,608 - INFO - cuda | Epoch : 1140 | score : 898.400000 | loss : 264.85 | stage : 1 | time spent: 63.866095
2025-02-24 08:10:50,678 - INFO - cuda | Epoch : 1150 | score : 1013.200000 | loss : 277.77 | stage : 1 | time spent: 67.069378
2025-02-24 08:11:58,237 - INFO - cuda | Epoch : 1160 | score : 1093.500000 | loss : 290.78 | stage : 1 | time spent: 67.559876
2025-02-24 08:14:58,758 - INFO - cuda | Epoch : 1170 | score : 928.000000 | loss : 677.42 | stage : 1 | time spent: 180.523107
2025-02-24 08:18:19,898 - INFO - cuda | Epoch : 1180 | score : 1057.300000 | loss : 658.09 | stage : 1 | time spent: 201.140015
2025-02-24 08:19:29,491 - INFO - cuda | Epoch : 1190 | score : 923.300000 | loss : 236.98 | stage : 1 | time spent: 69.591028
2025-02-24 08:21:13,068 - INFO - cuda | Epoch : 1200 | score : 980.900000 | loss : 309.79 | stage : 1 | time spent: 103.578571
2025-02-24 08:23:57,895 - INFO - cuda | Epoch : 1210 | score : 963.700000 | loss : 478.36 | stage : 1 | time spent: 164.827313
2025-02-24 08:26:03,469 - INFO - cuda | Epoch : 1220 | score : 1222.000000 | loss : 377.42 | stage : 1 | time spent: 125.573308
2025-02-24 08:30:23,207 - INFO - cuda | Epoch : 1230 | score : 1041.400000 | loss : 785.96 | stage : 1 | time spent: 259.738041
2025-02-24 08:32:41,010 - INFO - cuda | Epoch : 1240 | score : 1153.400000 | loss : 434.63 | stage : 1 | time spent: 137.802808
2025-02-24 08:35:07,942 - INFO - cuda | Epoch : 1250 | score : 1145.800000 | loss : 508.92 | stage : 1 | time spent: 146.931000
2025-02-24 08:36:33,935 - INFO - cuda | Epoch : 1260 | score : 1209.000000 | loss : 390.12 | stage : 1 | time spent: 85.995212
2025-02-24 08:38:51,799 - INFO - cuda | Epoch : 1270 | score : 1252.600000 | loss : 455.76 | stage : 1 | time spent: 137.864681
2025-02-24 08:41:49,513 - INFO - cuda | Epoch : 1280 | score : 1058.700000 | loss : 583.15 | stage : 1 | time spent: 177.712639
2025-02-24 08:44:36,713 - INFO - cuda | Epoch : 1290 | score : 1292.000000 | loss : 585.41 | stage : 1 | time spent: 167.198250
2025-02-24 08:46:19,742 - INFO - cuda | Epoch : 1300 | score : 1173.600000 | loss : 449.88 | stage : 1 | time spent: 103.029663
2025-02-24 08:49:05,062 - INFO - cuda | Epoch : 1310 | score : 1002.400000 | loss : 837.45 | stage : 1 | time spent: 165.319715
2025-02-24 08:51:55,035 - INFO - cuda | Epoch : 1320 | score : 1220.800000 | loss : 786.66 | stage : 1 | time spent: 169.971241
2025-02-24 08:53:48,971 - INFO - cuda | Epoch : 1330 | score : 852.100000 | loss : 369.05 | stage : 1 | time spent: 113.937566
2025-02-24 08:57:10,365 - INFO - cuda | Epoch : 1340 | score : 1157.600000 | loss : 853.00 | stage : 1 | time spent: 201.393151
2025-02-24 08:58:50,389 - INFO - cuda | Epoch : 1350 | score : 1035.200000 | loss : 404.28 | stage : 1 | time spent: 100.023356
2025-02-24 08:59:54,135 - INFO - cuda | Epoch : 1360 | score : 932.300000 | loss : 257.75 | stage : 1 | time spent: 63.748293
2025-02-24 09:03:18,880 - INFO - cuda | Epoch : 1370 | score : 949.800000 | loss : 701.29 | stage : 1 | time spent: 204.743900
2025-02-24 09:04:55,075 - INFO - cuda | Epoch : 1380 | score : 1023.800000 | loss : 321.22 | stage : 1 | time spent: 96.193786
2025-02-24 09:08:36,101 - INFO - cuda | Epoch : 1390 | score : 1120.700000 | loss : 781.60 | stage : 1 | time spent: 221.026079
2025-02-24 09:12:26,050 - INFO - cuda | Epoch : 1400 | score : 1009.700000 | loss : 739.84 | stage : 1 | time spent: 229.954151
2025-02-24 09:15:48,175 - INFO - cuda | Epoch : 1410 | score : 897.900000 | loss : 642.90 | stage : 1 | time spent: 202.119690
2025-02-24 09:17:22,021 - INFO - cuda | Epoch : 1420 | score : 1197.800000 | loss : 304.72 | stage : 1 | time spent: 93.848379
2025-02-24 09:19:17,554 - INFO - cuda | Epoch : 1430 | score : 1103.100000 | loss : 358.08 | stage : 1 | time spent: 115.529957
2025-02-24 09:23:20,608 - INFO - cuda | Epoch : 1440 | score : 1115.100000 | loss : 776.67 | stage : 1 | time spent: 243.059157
2025-02-24 09:24:52,292 - INFO - cuda | Epoch : 1450 | score : 976.500000 | loss : 257.80 | stage : 1 | time spent: 91.685295
2025-02-24 09:26:40,726 - INFO - cuda | Epoch : 1460 | score : 1071.900000 | loss : 322.17 | stage : 1 | time spent: 108.428268
2025-02-24 09:28:48,487 - INFO - cuda | Epoch : 1470 | score : 1115.000000 | loss : 379.47 | stage : 1 | time spent: 127.760997
2025-02-24 09:32:07,440 - INFO - cuda | Epoch : 1480 | score : 1011.200000 | loss : 652.60 | stage : 1 | time spent: 198.952086
2025-02-24 09:33:38,471 - INFO - cuda | Epoch : 1490 | score : 991.400000 | loss : 298.16 | stage : 1 | time spent: 91.032883
2025-02-24 09:36:19,893 - INFO - cuda | Epoch : 1500 | score : 1002.200000 | loss : 519.33 | stage : 1 | time spent: 161.421173
2025-02-24 09:38:05,958 - INFO - cuda | Epoch : 1510 | score : 1347.700000 | loss : 351.66 | stage : 1 | time spent: 106.063559
2025-02-24 09:39:41,343 - INFO - cuda | Epoch : 1520 | score : 1024.200000 | loss : 322.03 | stage : 1 | time spent: 95.387401
2025-02-24 09:41:37,189 - INFO - cuda | Epoch : 1530 | score : 1053.200000 | loss : 375.94 | stage : 1 | time spent: 115.847798
2025-02-24 09:43:32,635 - INFO - cuda | Epoch : 1540 | score : 1020.900000 | loss : 419.94 | stage : 1 | time spent: 115.445700
2025-02-24 09:45:12,721 - INFO - cuda | Epoch : 1550 | score : 1060.800000 | loss : 346.71 | stage : 1 | time spent: 100.081582
2025-02-24 09:46:44,548 - INFO - cuda | Epoch : 1560 | score : 1099.300000 | loss : 312.02 | stage : 1 | time spent: 91.831929
2025-02-24 09:48:53,316 - INFO - cuda | Epoch : 1570 | score : 1078.500000 | loss : 388.65 | stage : 1 | time spent: 128.770470
2025-02-24 09:50:34,174 - INFO - cuda | Epoch : 1580 | score : 1057.300000 | loss : 293.90 | stage : 1 | time spent: 100.853333
2025-02-24 09:52:40,225 - INFO - cuda | Epoch : 1590 | score : 1258.800000 | loss : 373.59 | stage : 1 | time spent: 126.052156
2025-02-24 09:54:58,839 - INFO - cuda | Epoch : 1600 | score : 1141.800000 | loss : 429.39 | stage : 1 | time spent: 138.614264
2025-02-24 09:57:37,217 - INFO - cuda | Epoch : 1610 | score : 878.500000 | loss : 530.34 | stage : 1 | time spent: 158.378342
2025-02-24 10:01:20,312 - INFO - cuda | Epoch : 1620 | score : 749.800000 | loss : 721.37 | stage : 1 | time spent: 223.094967
2025-02-24 10:03:23,203 - INFO - cuda | Epoch : 1630 | score : 1294.800000 | loss : 390.15 | stage : 1 | time spent: 122.891216
2025-02-24 10:05:13,517 - INFO - cuda | Epoch : 1640 | score : 1093.300000 | loss : 335.45 | stage : 1 | time spent: 110.314050
2025-02-24 10:07:09,192 - INFO - cuda | Epoch : 1650 | score : 1066.300000 | loss : 393.25 | stage : 1 | time spent: 115.673292
2025-02-24 10:08:47,460 - INFO - cuda | Epoch : 1660 | score : 1000.800000 | loss : 344.21 | stage : 1 | time spent: 98.268861
2025-02-24 10:10:54,388 - INFO - cuda | Epoch : 1670 | score : 1267.400000 | loss : 444.84 | stage : 1 | time spent: 126.930919
2025-02-24 10:14:45,161 - INFO - cuda | Epoch : 1680 | score : 957.700000 | loss : 731.58 | stage : 1 | time spent: 230.769929
2025-02-24 10:18:42,620 - INFO - cuda | Epoch : 1690 | score : 859.000000 | loss : 760.60 | stage : 1 | time spent: 237.458209
2025-02-24 10:23:58,147 - INFO - cuda | Epoch : 1700 | score : 1002.400000 | loss : 1025.68 | stage : 1 | time spent: 315.526769
2025-02-24 10:26:00,133 - INFO - cuda | Epoch : 1710 | score : 1118.800000 | loss : 379.95 | stage : 1 | time spent: 121.985391
2025-02-24 10:28:02,331 - INFO - cuda | Epoch : 1720 | score : 1044.700000 | loss : 386.86 | stage : 1 | time spent: 122.200308
2025-02-24 10:30:06,344 - INFO - cuda | Epoch : 1730 | score : 1025.300000 | loss : 431.76 | stage : 1 | time spent: 124.013520
2025-02-24 10:39:41,101 - INFO - cuda | Epoch : 1740 | score : 1066.500000 | loss : 2158.97 | stage : 1 | time spent: 574.755314
2025-02-24 10:45:12,136 - INFO - cuda | Epoch : 1750 | score : 971.600000 | loss : 1177.89 | stage : 1 | time spent: 331.035895
2025-02-24 10:46:43,068 - INFO - cuda | Epoch : 1760 | score : 1134.800000 | loss : 341.93 | stage : 1 | time spent: 90.931457
2025-02-24 10:50:22,321 - INFO - cuda | Epoch : 1770 | score : 936.100000 | loss : 773.40 | stage : 1 | time spent: 219.253051
2025-02-24 10:52:15,536 - INFO - cuda | Epoch : 1780 | score : 1264.500000 | loss : 372.94 | stage : 1 | time spent: 113.216404
2025-02-24 10:54:20,502 - INFO - cuda | Epoch : 1790 | score : 1043.600000 | loss : 430.76 | stage : 1 | time spent: 124.965788
2025-02-24 10:56:19,006 - INFO - cuda | Epoch : 1800 | score : 1264.900000 | loss : 409.20 | stage : 1 | time spent: 118.507343
2025-02-24 10:59:50,463 - INFO - cuda | Epoch : 1810 | score : 866.100000 | loss : 727.26 | stage : 1 | time spent: 211.451826
2025-02-24 11:06:05,579 - INFO - cuda | Epoch : 1820 | score : 991.900000 | loss : 1191.18 | stage : 1 | time spent: 375.118204
2025-02-24 11:08:50,819 - INFO - cuda | Epoch : 1830 | score : 1016.600000 | loss : 703.01 | stage : 1 | time spent: 165.236729
2025-02-24 11:10:36,643 - INFO - cuda | Epoch : 1840 | score : 1134.200000 | loss : 321.89 | stage : 1 | time spent: 105.825607
2025-02-24 11:17:20,922 - INFO - cuda | Epoch : 1850 | score : 1057.500000 | loss : 1216.57 | stage : 1 | time spent: 404.278826
2025-02-24 11:22:37,712 - INFO - cuda | Epoch : 1860 | score : 1044.600000 | loss : 899.51 | stage : 1 | time spent: 316.790484
2025-02-24 11:26:22,425 - INFO - cuda | Epoch : 1870 | score : 1061.300000 | loss : 627.35 | stage : 1 | time spent: 224.713435
2025-02-24 11:27:50,625 - INFO - cuda | Epoch : 1880 | score : 879.300000 | loss : 240.02 | stage : 1 | time spent: 88.199498
2025-02-24 11:28:51,828 - INFO - cuda | Epoch : 1890 | score : 982.200000 | loss : 288.89 | stage : 1 | time spent: 61.202185
2025-02-24 11:30:17,572 - INFO - cuda | Epoch : 1900 | score : 1318.300000 | loss : 425.80 | stage : 1 | time spent: 85.744149
2025-02-24 11:31:52,955 - INFO - cuda | Epoch : 1910 | score : 1047.700000 | loss : 476.41 | stage : 1 | time spent: 95.381998
2025-02-24 11:33:11,121 - INFO - cuda | Epoch : 1920 | score : 1102.400000 | loss : 389.54 | stage : 1 | time spent: 78.166853
2025-02-24 11:35:37,260 - INFO - cuda | Epoch : 1930 | score : 1146.000000 | loss : 760.12 | stage : 1 | time spent: 146.139356
2025-02-24 11:37:02,232 - INFO - cuda | Epoch : 1940 | score : 1082.600000 | loss : 323.12 | stage : 1 | time spent: 84.974050
2025-02-24 11:40:23,978 - INFO - cuda | Epoch : 1950 | score : 1001.500000 | loss : 661.64 | stage : 1 | time spent: 201.745956
2025-02-24 11:46:19,908 - INFO - cuda | Epoch : 1960 | score : 1144.900000 | loss : 1075.33 | stage : 1 | time spent: 355.929117
2025-02-24 11:49:38,442 - INFO - cuda | Epoch : 1970 | score : 1135.700000 | loss : 552.41 | stage : 1 | time spent: 198.534851
2025-02-24 11:54:29,721 - INFO - cuda | Epoch : 1980 | score : 1259.300000 | loss : 798.47 | stage : 1 | time spent: 291.278344
2025-02-24 11:56:27,350 - INFO - cuda | Epoch : 1990 | score : 1108.900000 | loss : 346.04 | stage : 1 | time spent: 117.629368
2025-02-24 11:58:22,604 - INFO - cuda | Epoch : 2000 | score : 1247.600000 | loss : 349.43 | stage : 1 | time spent: 115.252641
